CustomerID,TotalRevenue,TotalOrders,AverageOrderValue,CLV,Segment
16756,239.4,1,239.4,239.4,Lost Customers
16757,106.83000000000001,1,106.83000000000001,106.83000000000001,Lost Customers
16758,369.34000000000003,1,369.34000000000003,369.34000000000003,Hibernating
16759,789.79,3,263.2633333333333,789.79,Loyal Customers
16761,316.62,1,316.62,316.62,Lost Customers
16762,1501.38,3,500.46000000000004,1501.38,Champions
16763,611.85,1,611.85,611.85,Hibernating
16764,2799.25,13,215.32692307692307,2799.25,Champions
16765,34.0,1,34.0,34.0,Lost Customers
16766,1145.6,2,572.8,1145.6,At Risk
16767,5580.6,11,507.32727272727277,5580.6,Champions
16768,478.09000000000003,3,159.36333333333334,478.09000000000003,At Risk
16769,380.39,1,380.39,380.39,Lost Customers
16770,770.1,5,154.02,770.1,Loyal Customers
16771,2246.81,5,449.36199999999997,2246.81,Loyal Customers
16773,171.59,1,171.59,171.59,Hibernating
16774,661.52,4,165.38,661.52,Loyal Customers
16775,1695.66,11,154.1509090909091,1695.66,Champions
16776,388.28,1,388.28,388.28,Hibernating
16777,226.35,2,113.175,226.35,At Risk
16778,245.94,2,122.97,245.94,At Risk
16779,10629.720000000001,22,483.169090909091,10629.720000000001,Champions
16780,425.19,2,212.595,425.19,At Risk
16781,311.25,1,311.25,311.25,Lost Customers
16782,2279.9,13,175.37692307692308,2279.9,Champions
16784,107.6,1,107.6,107.6,Potential Loyalists
16788,597.48,2,298.74,597.48,At Risk
16789,80.8,1,80.8,80.8,Potential Loyalists
16790,1545.6200000000001,6,257.60333333333335,1545.6200000000001,Champions
16791,1721.78,7,245.96857142857144,1721.78,Champions
16792,110.38000000000001,2,55.190000000000005,110.38000000000001,At Risk
16793,243.84,1,243.84,243.84,Hibernating
16794,1222.71,10,122.271,1222.71,Champions
16795,414.88,1,414.88,414.88,Lost Customers
16796,305.62,1,305.62,305.62,Lost Customers
16800,1201.49,1,1201.49,1201.49,Potential Loyalists
16801,1619.73,4,404.9325,1619.73,Can't Lose Them
16803,332.3,1,332.3,332.3,Hibernating
16804,536.99,3,178.99666666666667,536.99,Loyal Customers
16805,460.59,2,230.295,460.59,At Risk
16806,801.49,4,200.3725,801.49,At Risk
16807,1121.59,3,373.8633333333333,1121.59,Can't Lose Them
16808,288.42,2,144.21,288.42,At Risk
16809,914.69,5,182.93800000000002,914.69,Loyal Customers
16810,309.54,1,309.54,309.54,Lost Customers
16811,547.07,2,273.535,547.07,Loyal Customers
16812,479.35,1,479.35,479.35,Lost Customers
16813,1692.98,10,169.298,1692.98,Champions
16814,6509.1,21,309.95714285714286,6509.1,Champions
16816,417.06,4,104.265,417.06,At Risk
16817,1604.75,9,178.30555555555554,1604.75,Champions
16818,3349.57,11,304.50636363636363,3349.5699999999997,Champions
16820,497.61,1,497.61,497.61,Hibernating
16823,358.38,1,358.38,358.38,Lost Customers
16824,460.64,2,230.32,460.64,Potential Loyalists
16825,775.1800000000001,2,387.59000000000003,775.1800000000001,Loyal Customers
16826,341.7,1,341.7,341.7,Hibernating
16828,128.5,2,64.25,128.5,At Risk
16829,197.22,1,197.22,197.22,Lost Customers
16830,325.91,1,325.91,325.91,Hibernating
16832,199.15,3,66.38333333333334,199.15000000000003,At Risk
16833,1106.53,4,276.6325,1106.53,Champions
16834,413.46,1,413.46,413.46,Lost Customers
16835,180.85,2,90.425,180.85,At Risk
16836,251.87,2,125.935,251.87,At Risk
16837,3170.98,11,288.2709090909091,3170.9799999999996,Champions
16838,588.85,2,294.425,588.85,At Risk
16839,16594.35,34,488.06911764705876,16594.35,Champions
16841,1869.82,6,311.63666666666666,1869.82,Loyal Customers
16842,1264.19,3,421.3966666666667,1264.19,Can't Lose Them
16843,10196.57,16,637.285625,10196.57,Loyal Customers
16846,214.32,1,214.32,214.32,Hibernating
16847,193.44,1,193.44,193.44,Hibernating
16848,281.42,1,281.42,281.42,Hibernating
16849,124.57,1,124.57,124.57,Lost Customers
16850,332.41,1,332.41,332.41,Lost Customers
16851,342.45,3,114.14999999999999,342.45,Potential Loyalists
16852,144.91000000000003,2,72.45500000000001,144.91000000000003,Potential Loyalists
16855,328.4,2,164.2,328.4,Potential Loyalists
16856,35.400000000000006,1,35.400000000000006,35.400000000000006,Potential Loyalists
16858,375.69000000000005,1,375.69000000000005,375.69000000000005,Lost Customers
16859,747.81,2,373.905,747.81,At Risk
16861,173.76,2,86.88,173.76,At Risk
16863,502.8,2,251.4,502.8,Loyal Customers
16866,207.73999999999998,3,69.24666666666666,207.73999999999995,At Risk
16869,825.42,4,206.355,825.42,Loyal Customers
16871,2812.34,6,468.72333333333336,2812.34,Champions
16872,680.02,3,226.67333333333332,680.02,At Risk
16873,7123.62,6,1187.27,7123.62,Champions
16875,2095.53,5,419.10600000000005,2095.53,Loyal Customers
16877,853.72,6,142.28666666666666,853.72,Loyal Customers
16878,13.3,1,13.3,13.3,Lost Customers
16880,1519.08,7,217.01142857142855,1519.08,Champions
16881,432.0,1,432.0,432.0,Hibernating
16882,705.12,3,235.04,705.12,Loyal Customers
16883,276.73,2,138.365,276.73,At Risk
16884,429.84000000000003,2,214.92000000000002,429.84000000000003,At Risk
16885,471.51,3,157.17,471.51,Potential Loyalists
16887,194.88,1,194.88,194.88,Hibernating
16889,1578.67,3,526.2233333333334,1578.67,Can't Lose Them
16891,809.7,5,161.94,809.7,Loyal Customers
16892,525.54,5,105.10799999999999,525.54,Loyal Customers
16893,145.93,1,145.93,145.93,Lost Customers
16895,219.14,1,219.14,219.14,Hibernating
16897,289.78,2,144.89,289.78,At Risk
16898,508.81,3,169.60333333333332,508.80999999999995,Loyal Customers
16899,1281.56,6,213.59333333333333,1281.56,Champions
16900,887.11,3,295.7033333333333,887.1099999999999,Loyal Customers
16902,1706.88,1,1706.88,1706.88,Hibernating
16903,373.24,1,373.24,373.24,Potential Loyalists
16904,3754.27,16,234.641875,3754.27,Champions
16905,3102.43,7,443.2042857142857,3102.43,Champions
16906,579.77,4,144.9425,579.77,At Risk
16907,981.65,5,196.32999999999998,981.6499999999999,Champions
16909,379.14,1,379.14,379.14,Lost Customers
16910,1510.06,8,188.7575,1510.06,Champions
16912,2575.38,11,234.12545454545455,2575.38,Champions
16913,113.44,1,113.44,113.44,Lost Customers
16914,208.46,1,208.46,208.46,Hibernating
16915,621.6800000000001,6,103.61333333333334,621.6800000000001,Loyal Customers
16916,576.26,2,288.13,576.26,Loyal Customers
16917,391.52,1,391.52,391.52,Lost Customers
16918,1068.82,6,178.13666666666666,1068.82,Loyal Customers
16919,2596.45,11,236.04090909090908,2596.45,Can't Lose Them
16921,169.79,1,169.79,169.79,Hibernating
16923,7247.61,19,381.4531578947368,7247.61,Champions
16924,846.75,3,282.25,846.75,Loyal Customers
16926,230.25,1,230.25,230.25,Lost Customers
16927,543.05,3,181.01666666666665,543.05,At Risk
16928,2847.6,17,167.50588235294117,2847.6,Can't Lose Them
16929,1295.39,7,185.0557142857143,1295.39,Champions
16930,380.55,3,126.85000000000001,380.55,Potential Loyalists
16931,4604.22,21,219.24857142857144,4604.22,Champions
16932,161.94,1,161.94,161.94,Hibernating
16933,563.23,2,281.615,563.23,Loyal Customers
16934,950.9300000000001,2,475.46500000000003,950.9300000000001,Loyal Customers
16936,262.68,1,262.68,262.68,Potential Loyalists
16938,2736.38,4,684.095,2736.38,Champions
16940,3049.88,3,1016.6266666666667,3049.88,Loyal Customers
16942,1920.59,9,213.39888888888888,1920.59,Champions
16943,816.73,3,272.24333333333334,816.73,At Risk
16945,4345.5,19,228.71052631578948,4345.5,Champions
16947,406.48,1,406.48,406.48,Lost Customers
16948,435.02,3,145.00666666666666,435.02,At Risk
16949,1286.27,6,214.37833333333333,1286.27,Champions
16950,1178.56,3,392.8533333333333,1178.56,Loyal Customers
16951,1277.75,3,425.9166666666667,1277.75,Can't Lose Them
16952,167.61,2,83.805,167.61,At Risk
16953,20.8,1,20.8,20.8,Potential Loyalists
16954,2085.08,9,231.67555555555555,2085.08,Champions
16955,518.67,4,129.6675,518.67,At Risk
16956,308.74,1,308.74,308.74,Potential Loyalists
16957,416.64,2,208.32,416.64,At Risk
16959,117.35000000000001,1,117.35000000000001,117.35000000000001,Lost Customers
16960,507.05,3,169.01666666666668,507.05000000000007,Loyal Customers
16961,234.17,1,234.17,234.17,Lost Customers
16963,110.55000000000001,1,110.55000000000001,110.55000000000001,Lost Customers
16965,201.19,1,201.19,201.19,Lost Customers
16966,2154.97,7,307.8528571428571,2154.97,Champions
16967,319.02,1,319.02,319.02,Lost Customers
16968,439.43,2,219.715,439.43,Potential Loyalists
16969,650.41,3,216.8033333333333,650.41,Loyal Customers
16971,357.21,1,357.21,357.21,Hibernating
16976,251.51999999999998,1,251.51999999999998,251.51999999999998,Lost Customers
16978,344.33,1,344.33,344.33,Lost Customers
16979,1852.0,6,308.6666666666667,1852.0,Champions
16980,1078.96,2,539.48,1078.96,At Risk
16982,384.06,1,384.06,384.06,Hibernating
16983,1931.25,7,275.89285714285717,1931.2500000000002,Champions
16984,4481.35,2,2240.675,4481.35,At Risk
16985,5464.12,10,546.412,5464.120000000001,Champions
16986,1873.2,2,936.6,1873.2,Loyal Customers
16987,1625.05,7,232.15,1625.05,Champions
16988,126.12,1,126.12,126.12,Potential Loyalists
16989,1133.25,6,188.875,1133.25,Champions
16990,179.0,1,179.0,179.0,Lost Customers
16992,1614.31,5,322.86199999999997,1614.31,Champions
16996,1456.96,6,242.82666666666668,1456.96,Champions
16997,702.0,3,234.0,702.0,At Risk
16998,295.0,4,73.75,295.0,At Risk
16999,484.82,2,242.41,484.82,Potential Loyalists
17001,3989.57,11,362.6881818181818,3989.57,Champions
17002,1493.73,3,497.91,1493.73,Can't Lose Them
17004,1412.94,2,706.47,1412.94,Loyal Customers
17006,781.78,4,195.445,781.78,Loyal Customers
17007,889.9300000000001,6,148.3216666666667,889.9300000000001,Loyal Customers
17010,195.36,1,195.36,195.36,Potential Loyalists
17011,270.9,1,270.9,270.9,Potential Loyalists
17014,586.33,3,195.44333333333336,586.33,Loyal Customers
17015,1842.56,3,614.1866666666666,1842.56,Champions
17017,8694.26,20,434.713,8694.26,Champions
17018,920.1,2,460.05,920.1,Loyal Customers
17019,1272.61,4,318.1525,1272.61,Champions
17022,71.0,1,71.0,71.0,Potential Loyalists
17024,95.85,3,31.95,95.85,At Risk
17025,357.77,3,119.25666666666666,357.77,At Risk
17026,154.82999999999998,2,77.41499999999999,154.82999999999998,At Risk
17027,890.29,6,148.38166666666666,890.29,At Risk
17029,716.0,2,358.0,716.0,At Risk
17030,146.87,1,146.87,146.87,Hibernating
17031,380.35,2,190.175,380.35,Potential Loyalists
17033,1030.14,3,343.38000000000005,1030.14,Can't Lose Them
17034,745.52,3,248.50666666666666,745.52,Loyal Customers
17035,433.53000000000003,2,216.76500000000001,433.53000000000003,At Risk
17037,1267.32,1,1267.32,1267.32,Hibernating
17038,112.4,1,112.4,112.4,Potential Loyalists
17040,449.73,1,449.73,449.73,Lost Customers
17041,1081.57,3,360.5233333333333,1081.57,Champions
17042,1044.3799999999999,5,208.87599999999998,1044.3799999999999,Champions
17043,1735.18,4,433.795,1735.18,Champions
17044,948.48,1,948.48,948.48,Potential Loyalists
17045,339.44,3,113.14666666666666,339.44,At Risk
17046,642.02,1,642.02,642.02,Hibernating
17047,1100.9,3,366.9666666666667,1100.9,Can't Lose Them
17048,925.35,3,308.45,925.3499999999999,At Risk
17049,5659.9800000000005,9,628.8866666666668,5659.980000000001,Champions
17050,3228.84,6,538.14,3228.84,Can't Lose Them
17051,247.14000000000001,1,247.14000000000001,247.14000000000001,Lost Customers
17052,413.75,1,413.75,413.75,Potential Loyalists
17053,498.48,1,498.48,498.48,Hibernating
17054,1356.33,5,271.26599999999996,1356.33,Champions
17058,1179.89,3,393.2966666666667,1179.89,Can't Lose Them
17059,3095.04,5,619.008,3095.04,Champions
17060,234.24,1,234.24,234.24,Lost Customers
17061,5232.2300000000005,11,475.65727272727275,5232.2300000000005,Can't Lose Them
17062,538.37,4,134.5925,538.37,At Risk
17063,1461.14,7,208.73428571428573,1461.14,Champions
17064,859.35,3,286.45,859.3499999999999,Loyal Customers
17068,4552.14,21,216.76857142857145,4552.14,Champions
17069,2709.7000000000003,9,301.0777777777778,2709.7,Champions
17070,312.14,1,312.14,312.14,Lost Customers
17071,2429.03,9,269.89222222222224,2429.03,Champions
17073,1446.09,4,361.5225,1446.09,Champions
17075,834.12,4,208.53,834.12,Loyal Customers
17076,841.0799999999999,3,280.35999999999996,841.0799999999999,Loyal Customers
17078,378.2,2,189.1,378.2,At Risk
17079,118.80000000000001,1,118.80000000000001,118.80000000000001,Lost Customers
17080,287.62,2,143.81,287.62,Potential Loyalists
17081,290.16,2,145.08,290.16,Potential Loyalists
17082,2003.85,2,1001.925,2003.85,Loyal Customers
17083,1405.78,3,468.5933333333333,1405.78,Can't Lose Them
17084,2949.75,2,1474.875,2949.75,Loyal Customers
17085,1566.65,5,313.33000000000004,1566.65,Can't Lose Them
17086,2050.08,6,341.68,2050.08,Champions
17088,1991.01,4,497.7525,1991.01,Champions
17090,2043.95,7,291.99285714285713,2043.9499999999998,Champions
17091,3827.76,9,425.3066666666667,3827.76,Champions
17092,1777.78,4,444.445,1777.78,Loyal Customers
17094,302.0,1,302.0,302.0,Lost Customers
17095,1324.16,3,441.3866666666667,1324.16,Champions
17096,1022.13,4,255.5325,1022.13,Champions
17097,954.42,8,119.3025,954.42,Champions
17100,971.74,2,485.87,971.74,Loyal Customers
17101,1621.73,4,405.4325,1621.73,Champions
17102,25.5,1,25.5,25.5,Lost Customers
17105,665.78,2,332.89,665.78,At Risk
17107,10815.43,6,1802.5716666666667,10815.43,Loyal Customers
17109,885.04,6,147.50666666666666,885.04,Loyal Customers
17110,163.29999999999998,1,163.29999999999998,163.29999999999998,Lost Customers
17111,248.61,1,248.61,248.61,Hibernating
17114,808.62,8,101.0775,808.62,Loyal Customers
17115,837.5,3,279.1666666666667,837.5,Loyal Customers
17117,116.19999999999999,1,116.19999999999999,116.19999999999999,Lost Customers
17118,157.02,1,157.02,157.02,Lost Customers
17119,606.91,2,303.455,606.91,Loyal Customers
17120,307.46,1,307.46,307.46,Lost Customers
17122,138.32,1,138.32,138.32,Lost Customers
17123,345.29999999999995,1,345.29999999999995,345.29999999999995,Lost Customers
17124,298.89,1,298.89,298.89,Lost Customers
17125,259.35,1,259.35,259.35,Hibernating
17126,1004.75,5,200.95,1004.75,Can't Lose Them
17128,157.09,1,157.09,157.09,Lost Customers
17131,2463.17,5,492.634,2463.17,Champions
17133,4892.240000000001,7,698.8914285714287,4892.240000000001,Champions
17134,425.0,2,212.5,425.0,At Risk
17135,1139.73,7,162.81857142857143,1139.73,Champions
17138,380.5,1,380.5,380.5,Lost Customers
17139,10668.47,12,889.0391666666666,10668.47,Champions
17140,465.32,1,465.32,465.32,Lost Customers
17142,579.0,1,579.0,579.0,Hibernating
17144,984.57,2,492.285,984.57,Loyal Customers
17146,749.78,3,249.92666666666665,749.78,At Risk
17147,1714.59,4,428.6475,1714.59,Champions
17148,124.88,1,124.88,124.88,Hibernating
17152,1689.5,3,563.1666666666666,1689.5,Can't Lose Them
17153,213.78,1,213.78,213.78,Potential Loyalists
17154,329.34,1,329.34,329.34,Lost Customers
17155,251.70000000000002,2,125.85000000000001,251.70000000000002,Potential Loyalists
17157,319.0,2,159.5,319.0,Potential Loyalists
17158,1266.97,3,422.3233333333333,1266.97,Champions
17159,1538.88,3,512.96,1538.88,Champions
17160,3518.03,6,586.3383333333334,3518.03,Champions
17162,1715.46,10,171.546,1715.46,Champions
17163,293.1,2,146.55,293.1,Potential Loyalists
17164,2467.35,7,352.4785714285714,2467.35,Loyal Customers
17165,158.68,1,158.68,158.68,Lost Customers
17166,206.34,2,103.17,206.34,At Risk
17169,835.78,2,417.89,835.78,Loyal Customers
17171,224.91,1,224.91,224.91,Lost Customers
17172,317.76,1,317.76,317.76,Lost Customers
17173,3766.6,8,470.825,3766.6,Champions
17174,59.9,1,59.9,59.9,Lost Customers
17175,1443.69,4,360.9225,1443.69,Loyal Customers
17176,306.13,1,306.13,306.13,Lost Customers
17179,711.79,3,237.26333333333332,711.79,At Risk
17180,796.03,4,199.0075,796.03,Loyal Customers
17181,239.92000000000002,2,119.96000000000001,239.92000000000002,At Risk
17183,3347.31,6,557.885,3347.31,Champions
17186,144.0,2,72.0,144.0,At Risk
17187,203.95,1,203.95,203.95,Lost Customers
17188,2474.23,7,353.4614285714286,2474.23,Champions
17189,384.40000000000003,2,192.20000000000002,384.40000000000003,At Risk
17190,444.74,2,222.37,444.74,At Risk
17191,2095.13,7,299.30428571428575,2095.13,Champions
17193,1699.3000000000002,7,242.7571428571429,1699.3000000000002,Loyal Customers
17194,262.62,2,131.31,262.62,At Risk
17197,1013.01,1,1013.01,1013.01,Potential Loyalists
17198,692.22,3,230.74,692.22,Loyal Customers
17201,342.63,1,342.63,342.63,Hibernating
17203,3563.85,6,593.975,3563.8500000000004,Loyal Customers
17204,1564.56,4,391.14,1564.56,Can't Lose Them
17205,384.08,1,384.08,384.08,Hibernating
17206,204.24,1,204.24,204.24,Hibernating
17211,2317.2200000000003,8,289.65250000000003,2317.2200000000003,Champions
17212,226.85,1,226.85,226.85,Lost Customers
17213,2781.23,7,397.31857142857143,2781.23,Loyal Customers
17214,1069.1200000000001,6,178.1866666666667,1069.1200000000001,Loyal Customers
17217,113.5,1,113.5,113.5,Lost Customers
17218,1960.72,10,196.072,1960.72,Champions
17219,114.23,1,114.23,114.23,Potential Loyalists
17220,3198.25,14,228.44642857142858,3198.25,Champions
17221,335.13,2,167.565,335.13,Potential Loyalists
17222,354.15,1,354.15,354.15,Hibernating
17223,426.79,2,213.395,426.79,At Risk
17226,393.49,1,393.49,393.49,Lost Customers
17227,939.32,6,156.55333333333334,939.32,Loyal Customers
17228,1906.09,8,238.26125,1906.09,Champions
17229,318.76,2,159.38,318.76,At Risk
17230,3638.41,8,454.80125,3638.41,Can't Lose Them
17231,3174.32,10,317.432,3174.32,Champions
17232,421.52,2,210.76,421.52,Potential Loyalists
17233,190.88,1,190.88,190.88,Hibernating
17234,149.89000000000001,1,149.89000000000001,149.89000000000001,Lost Customers
17235,550.06,2,275.03,550.06,Loyal Customers
17236,916.13,6,152.68833333333333,916.13,Loyal Customers
17237,314.69,2,157.345,314.69,Potential Loyalists
17238,3744.65,17,220.2735294117647,3744.65,Champions
17239,382.5,1,382.5,382.5,Lost Customers
17242,1135.04,2,567.52,1135.04,At Risk
17243,8676.85,26,333.725,8676.85,Champions
17244,954.9,1,954.9,954.9,Hibernating
17245,171.45,1,171.45,171.45,Lost Customers
17247,282.19,1,282.19,282.19,Potential Loyalists
17248,318.65,1,318.65,318.65,Lost Customers
17250,384.52,2,192.26,384.52,Potential Loyalists
17251,283.28000000000003,1,283.28000000000003,283.28000000000003,Lost Customers
17252,353.86,2,176.93,353.86,At Risk
17253,178.26,1,178.26,178.26,Potential Loyalists
17254,272.44,2,136.22,272.44,Potential Loyalists
17255,298.41,2,149.205,298.41,At Risk
17256,240.0,2,120.0,240.0,At Risk
17259,603.37,2,301.685,603.37,At Risk
17262,1253.3600000000001,5,250.67200000000003,1253.3600000000001,Loyal Customers
17263,63.440000000000005,1,63.440000000000005,63.440000000000005,Lost Customers
17265,562.9,2,281.45,562.9,At Risk
17266,310.64,3,103.54666666666667,310.64,Potential Loyalists
17267,317.62,2,158.81,317.62,At Risk
17268,763.64,4,190.91,763.64,At Risk
17272,2148.63,4,537.1575,2148.63,Loyal Customers
17274,111.97999999999999,1,111.97999999999999,111.97999999999999,Hibernating
17277,1065.3500000000001,2,532.6750000000001,1065.3500000000001,At Risk
17278,246.04,1,246.04,246.04,Lost Customers
17279,187.82999999999998,1,187.82999999999998,187.82999999999998,Hibernating
17282,1703.41,3,567.8033333333334,1703.4100000000003,Can't Lose Them
17284,1652.58,6,275.43,1652.58,Loyal Customers
17286,153.92,1,153.92,153.92,Potential Loyalists
17287,1064.11,7,152.01571428571427,1064.11,Champions
17288,1419.73,7,202.81857142857143,1419.73,Champions
17289,944.41,3,314.80333333333334,944.4100000000001,Champions
17290,525.24,2,262.62,525.24,Loyal Customers
17291,550.8000000000001,1,550.8000000000001,550.8000000000001,Hibernating
17293,1875.1100000000001,9,208.34555555555556,1875.1100000000001,Champions
17295,556.95,3,185.65,556.95,Loyal Customers
17297,131.78,1,131.78,131.78,Potential Loyalists
17298,498.42,2,249.21,498.42,At Risk
17299,669.11,4,167.2775,669.11,Loyal Customers
17301,197.63,1,197.63,197.63,Potential Loyalists
17302,1135.63,5,227.12600000000003,1135.63,Champions
17303,250.04,1,250.04,250.04,Lost Customers
17306,8631.31,19,454.2794736842105,8631.31,Champions
17309,82.75,1,82.75,82.75,Lost Customers
17311,1384.85,2,692.425,1384.85,At Risk
17312,644.3,3,214.76666666666665,644.3,At Risk
17313,2328.84,1,2328.84,2328.84,Potential Loyalists
17314,2527.92,8,315.99,2527.92,Champions
17315,6292.26,38,165.58578947368423,6292.260000000001,Champions
17317,2600.34,3,866.7800000000001,2600.34,Loyal Customers
17320,1200.6200000000001,3,400.2066666666667,1200.6200000000001,Can't Lose Them
17321,700.86,2,350.43,700.86,Loyal Customers
17323,921.07,7,131.58142857142857,921.07,Loyal Customers
17324,990.23,4,247.5575,990.23,Champions
17325,96.8,1,96.8,96.8,Lost Customers
17329,523.11,2,261.555,523.11,Loyal Customers
17330,363.9,2,181.95,363.9,Potential Loyalists
17331,175.2,1,175.2,175.2,Lost Customers
17333,494.25,1,494.25,494.25,Hibernating
17334,307.02,2,153.51,307.02,At Risk
17337,2027.8700000000001,4,506.96750000000003,2027.8700000000001,Can't Lose Them
17338,6643.93,8,830.49125,6643.93,Champions
17339,243.36,2,121.68,243.36,At Risk
17340,12353.29,11,1123.0263636363636,12353.289999999999,Champions
17341,781.36,3,260.4533333333333,781.3599999999999,At Risk
17343,193.64,1,193.64,193.64,Lost Customers
17344,160.57,1,160.57,160.57,Hibernating
17345,537.74,4,134.435,537.74,Loyal Customers
17346,2676.56,15,178.43733333333333,2676.56,Champions
17347,228.96,1,228.96,228.96,Lost Customers
17348,1159.52,5,231.904,1159.52,Champions
17349,110.75,1,110.75,110.75,Lost Customers
17350,1286.07,4,321.5175,1286.07,Champions
17351,587.15,3,195.71666666666667,587.15,Loyal Customers
17353,1740.0,2,870.0,1740.0,At Risk
17354,1393.06,1,1393.06,1393.06,Hibernating
17356,178.22,1,178.22,178.22,Lost Customers
17357,388.14,2,194.07,388.14,Potential Loyalists
17358,365.85,2,182.925,365.85,At Risk
17359,127.86,1,127.86,127.86,Potential Loyalists
17360,585.79,3,195.26333333333332,585.79,Loyal Customers
17361,488.2,3,162.73333333333332,488.19999999999993,At Risk
17362,312.23,2,156.115,312.23,At Risk
17364,4481.18,11,407.38000000000005,4481.18,Champions
17365,4801.56,8,600.195,4801.56,Champions
17367,168.4,1,168.4,168.4,Lost Customers
17368,1912.67,8,239.08375,1912.67,Champions
17370,446.18,4,111.545,446.18,At Risk
17371,423.89,3,141.29666666666665,423.89,Potential Loyalists
17372,1342.68,8,167.835,1342.68,Loyal Customers
17373,646.92,4,161.73,646.92,Loyal Customers
17374,495.77,2,247.885,495.77,At Risk
17375,400.1,3,133.36666666666667,400.1,At Risk
17376,203.2,2,101.6,203.2,At Risk
17377,4100.92,20,205.046,4100.92,Champions
17379,404.66,1,404.66,404.66,Potential Loyalists
17381,20275.61,29,699.1589655172414,20275.61,Champions
17382,65.4,1,65.4,65.4,Hibernating
17383,199.29,1,199.29,199.29,Potential Loyalists
17384,336.4,2,168.2,336.4,Potential Loyalists
17385,261.11,1,261.11,261.11,Potential Loyalists
17386,2686.42,6,447.7366666666667,2686.42,Champions
17387,784.11,2,392.055,784.11,Loyal Customers
17388,1259.56,4,314.89,1259.56,Can't Lose Them
17389,31833.68,34,936.2847058823529,31833.68,Champions
17391,508.8,2,254.4,508.8,At Risk
17392,457.91,2,228.955,457.91,At Risk
17394,203.86999999999998,1,203.86999999999998,203.86999999999998,Lost Customers
17396,7330.8,8,916.35,7330.8,Loyal Customers
17397,696.41,2,348.205,696.41,Loyal Customers
17398,653.38,3,217.79333333333332,653.38,At Risk
17400,2129.96,5,425.992,2129.96,Can't Lose Them
17402,2633.85,13,202.60384615384615,2633.85,Champions
17403,281.62,1,281.62,281.62,Hibernating
17404,31906.82,15,2127.1213333333335,31906.820000000003,Champions
17405,1031.41,3,343.80333333333334,1031.41,Champions
17406,2200.42,3,733.4733333333334,2200.42,Can't Lose Them
17408,32.65,1,32.65,32.65,Lost Customers
17409,771.85,2,385.925,771.85,At Risk
17410,1214.72,5,242.94400000000002,1214.72,Champions
17411,778.94,3,259.6466666666667,778.94,Loyal Customers
17412,1258.06,7,179.72285714285712,1258.06,Champions
17414,778.0,2,389.0,778.0,Loyal Customers
17415,507.84,1,507.84,507.84,Hibernating
17416,6893.42,7,984.7742857142857,6893.42,Champions
17418,463.46000000000004,2,231.73000000000002,463.46000000000004,At Risk
17419,4226.57,12,352.21416666666664,4226.57,Champions
17420,598.83,3,199.61,598.83,Loyal Customers
17422,1979.37,6,329.895,1979.37,Champions
17423,698.41,2,349.205,698.41,Loyal Customers
17425,759.17,2,379.585,759.17,Loyal Customers
17426,5037.26,6,839.5433333333334,5037.26,Champions
17427,100.8,1,100.8,100.8,Lost Customers
17428,17256.85,28,616.3160714285714,17256.85,Champions
17429,524.9200000000001,3,174.97333333333336,524.9200000000001,At Risk
17430,265.76,2,132.88,265.76,At Risk
17431,403.3,1,403.3,403.3,Lost Customers
17432,365.76,2,182.88,365.76,Potential Loyalists
17433,303.15999999999997,1,303.15999999999997,303.15999999999997,Lost Customers
17434,2373.82,7,339.1171428571429,2373.82,Champions
17436,216.29999999999998,2,108.14999999999999,216.29999999999998,Potential Loyalists
17438,388.45000000000005,1,388.45000000000005,388.45000000000005,Lost Customers
17440,186.42000000000002,3,62.14000000000001,186.42000000000002,At Risk
17442,2248.56,6,374.76,2248.56,Loyal Customers
17443,534.24,1,534.24,534.24,Hibernating
17444,2940.04,3,980.0133333333333,2940.04,Can't Lose Them
17446,120.9,2,60.45,120.9,At Risk
17447,541.53,2,270.765,541.53,Loyal Customers
17449,2520.86,7,360.1228571428572,2520.86,Champions
17450,194550.79,46,4229.365,194550.78999999998,Champions
17451,1721.4,7,245.91428571428574,1721.4,Champions
17453,486.71999999999997,2,243.35999999999999,486.71999999999997,Potential Loyalists
17454,517.53,4,129.3825,517.53,At Risk
17455,131.7,1,131.7,131.7,Lost Customers
17456,249.86,1,249.86,249.86,Lost Customers
17457,1737.7,5,347.54,1737.7,Can't Lose Them
17458,316.5,1,316.5,316.5,Potential Loyalists
17459,657.3,2,328.65,657.3,Loyal Customers
17460,622.4300000000001,6,103.73833333333334,622.4300000000001,At Risk
17461,757.46,3,252.48666666666668,757.46,Loyal Customers
17462,675.69,2,337.845,675.69,Loyal Customers
17463,1896.41,5,379.28200000000004,1896.4100000000003,Champions
17464,289.96000000000004,1,289.96000000000004,289.96000000000004,Lost Customers
17466,763.28,2,381.64,763.28,Loyal Customers
17468,137.0,2,68.5,137.0,Potential Loyalists
17469,1870.97,5,374.194,1870.97,Champions
17470,1125.07,5,225.01399999999998,1125.07,Loyal Customers
17472,710.29,3,236.76333333333332,710.29,At Risk
17475,194.37,1,194.37,194.37,Lost Customers
17480,511.82,1,511.82,511.82,Hibernating
17481,1255.59,4,313.8975,1255.59,Champions
17483,414.04,3,138.01333333333335,414.0400000000001,At Risk
17486,396.87,1,396.87,396.87,Lost Customers
17489,376.64,2,188.32,376.64,At Risk
17490,2092.32,7,298.90285714285716,2092.32,Champions
17491,3558.87,10,355.887,3558.87,Champions
